ReefID,ReefName,X_COORD,Y_COORD,Area_HA,PReef,OutbreakStaus,Paired,Pairing,Region,Zone,MgmtArea
20-226,Fish Reef (20-226),148.9271088,-20.84161949,20.2156105,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
20-268,Baxendell Shoal (20-268),149.2595215,-20.77329445,73.06664276,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
20-228,Newry Reef (20-228),148.9186707,-20.84611511,8.75472069,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
20-229,Red Cliff Islands Reef (20-229),148.9598999,-20.87089729,112.0710297,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
20-230,U/N Reef (20-230),148.9914551,-20.89143181,82.24023438,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
20-270b,Brampton Reef (20-270b),149.2669525,-20.81618309,215.3806305,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
20-277b,Keswick Island Reef (No 2) (20-277b),149.4008789,-20.91851234,42.99394226,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
20-277c,Keswick Island Reef (No 3) (20-277c),149.4129639,-20.92150688,38.57719421,Not Actioned,No Outbreak,NA,,,Conservation Park,Mackay/Capricorn Management Area
20-279a,St Bees Island Reef (No 1) (20-279a),149.4365692,-20.90406036,34.89952087,Not Actioned,No Outbreak,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-050,Wilson Island Reef (23-050),151.8903046,-23.29052353,4718.819824,Not Actioned,No Outbreak,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-052a,Heron Reef (23-052a),151.9711304,-23.44615173,6318.310059,Not Actioned,No Outbreak,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-052b,U/N Reef (23-052b),151.9936371,-23.47618866,13.79620075,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-053,Wistari Reef (23-053),151.876709,-23.46987534,3709.760986,Not Actioned,No Outbreak,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-054,Sykes Reef (23-054),152.0337524,-23.43322182,1880.079956,Not Actioned,No Outbreak,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-055b,U/N Reef (23-055b),152.0471497,-23.47586441,6.78062248,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-055c,U/N Reef (23-055c),152.0792542,-23.47324371,5.86047649,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-056,Rundle Reef (23-056),151.2756653,-23.53397751,316.6930847,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-057,Bass Shoals (23-057),151.2714996,-23.55726433,77.2244873,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-069,Mast Head Reef (23-069),151.7267151,-23.52691841,3791.858887,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-074a,U/N Reef (23-074a),151.6248932,-23.97248268,29.84723854,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-074b,U/N Reef (23-074b),151.644104,-23.97548866,49.33250427,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-012e,Great Keppel (Wop-pa) Island Reef (No 5) (23-012e),150.9346619,-23.18856049,61.32334137,Not Actioned,No Outbreak,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),150.9676819,-23.21115875,43.33934021,Not Actioned,No Outbreak,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-018,U/N Reef (23-018),150.7982636,-23.17797852,62.99741364,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-083a,U/N Reef (23-083a),150.8158569,-23.22341156,55.7107811,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-088a,U/N Reef (23-088a),151.8163147,-23.49989891,101.3832779,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-088b,U/N Reef (23-088b),151.8165588,-23.50948524,36.53463745,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
22-077,Triangular Reef (22-077),150.5075836,-22.38270569,64.15124512,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
22-155,U/N Reef (22-155),150.7921295,-22.93373299,233.9775848,Not Actioned,No Data,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-048,Broomfield Reef (23-048),151.9402924,-23.26951599,1524.941162,Not Actioned,No Outbreak,NA,,,Conservation Park,Mackay/Capricorn Management Area
23-049,North West Island Reef (23-049),151.770752,-23.29514885,8937.551758,Not Actioned,No Outbreak,NA,,,Conservation Park,Mackay/Capricorn Management Area
19-275,U/N Reef (19-275),150.3942413,-19.92307472,39.07830048,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
19-280,U/N Reef (19-280),148.594635,-19.38027191,66.22192383,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
19-296,U/N Reef (19-296),149.1727142,-19.62364578,80.5042038,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
19-312,U/N Reef (19-312),147.5570526,-19.02228546,63.03804016,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-038,U/N Reef (20-038),148.7464294,-20.25092316,344.3614807,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-004,Stone Reef (20-004),148.2844391,-20.03719139,236.3509674,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
19-009j,Magnetic Island Reef (No 8) (19-009j),146.7887116,-19.11935616,19.18783951,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
19-042,U/N Reef (19-042),148.0720978,-19.19550705,1488.299561,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-620,U/N Reef (20-620),148.5447388,-20.07486534,2.66261029,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-621,U/N Reef (20-621),148.5541992,-20.07240105,13.41736507,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-622,U/N Reef (20-622),148.55513,-20.09395027,9.49245548,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-623,U/N Reef (20-623),148.6515961,-20.21060181,73.4768219,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-624,U/N Reef (20-624),148.6651306,-20.21146011,30.70347595,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-625,U/N Reef (20-625),148.6665039,-20.19644928,7.03065968,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-626,U/N Reef (20-626),148.6743317,-20.18635941,31.06560707,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-638,U/N Reef (20-638),148.9167328,-20.53463364,9.57744408,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-800,U/N Reef (20-800),149.9826813,-20.30686188,88.48240662,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-203,Defiance (Dalys) Island Reef (20-203),148.818985,-20.50341606,7.49546337,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-204a,Defiance Reefs (North) (20-204a),148.8089752,-20.5093708,2.17169118,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-1271,Callum Shoal (20-1271),149.4822388,-20.14398956,1821.028198,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-204b,Defiance Reefs (South) (20-204b),148.8079834,-20.51429367,4.9199996,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-207,Cape Rock Reef (20-207),148.9257813,-20.54163551,0.5748539,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-211,U/N Reef (20-211),148.7221375,-20.62801933,65.42487335,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
20-212,U/N Reef (20-212),148.7312622,-20.64644432,13.91394615,Not Actioned,No Data,NA,,,General Use,Townsville/Whitsunday Management Area
21-056c,U/N Reef (21-056c),150.423584,-21.05682755,11.30960464,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-056d,U/N Reef (21-056d),150.4895783,-21.04085922,133.7945709,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
20-303,U/N Reef (20-303),150.415329,-20.68364525,2702.807617,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-004,Slade (Oyster) Island Reef (21-004),149.243454,-21.09716797,7.44674158,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
20-559,U/N Reef (20-559),150.7248383,-20.98160744,82.57579041,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
20-580,U/N Reef (20-580),150.4405518,-20.73745537,115.21035,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
20-220,High Islands Reef (North) (20-220),148.8795929,-20.79493523,14.18500042,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
20-221,High Islands Reef (South) (20-221),148.8723145,-20.80475426,33.73353195,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
20-275,Wedge Island Reef (20-275),149.0588989,-20.91724777,22.68787575,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-686,U/N Reef (21-686),152.02771,-21.64032745,767.2850342,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-687,U/N Reef (21-687),152.0335388,-21.67487335,8.27464581,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-688,U/N Reef (21-688),152.03479,-21.66767883,13.24150753,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-690,U/N Reef (21-690),152.0778809,-21.63981628,8.76788998,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-691,U/N Reef (21-691),152.0808563,-21.63708687,11.98247814,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-693,U/N Reef (21-693),152.1001282,-21.56572914,46.7211647,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-694,U/N Reef (21-694),152.1420593,-21.64177513,7.68433523,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-695,U/N Reef (21-695),152.1434021,-21.63837433,12.64224148,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-696,U/N Reef (21-696),152.1453247,-21.54867554,195.3618317,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-697,U/N Reef (21-697),152.1477814,-21.64033318,15.89740276,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-699,U/N Reef (21-699),152.151413,-21.63557816,7.81351614,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-702,U/N Reef (21-702),152.1609039,-21.76275444,826.4459229,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-703,U/N Reef (21-703),152.1627197,-21.56134415,80.73316193,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-708,U/N Reef (21-708),152.2092438,-21.52861786,63.00251007,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-711,U/N Reef (21-711),152.2153626,-21.51464462,14.98174953,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-716,U/N Reef (21-716),152.2292786,-21.73982811,4.28519392,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-717,U/N Reef (21-717),152.2292938,-21.74324226,1.71187973,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-718,U/N Reef (21-718),152.2344055,-21.7384243,2.40709138,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-493,U/N Reef (21-493),152.134613,-21.62264824,1936.039307,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-719,U/N Reef (21-719),152.2364807,-21.51454163,11.75945568,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-720,U/N Reef (21-720),152.2462158,-21.52165222,27.43438339,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-503,U/N Reef (21-503),152.2044983,-21.68672562,1531.252441,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-668,U/N Reef (21-668),151.8909302,-21.77956772,16.9108963,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-669,U/N Reef (21-669),151.8945618,-21.7827549,6.58196974,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-671,U/N Reef (21-671),151.8996735,-21.78518867,7.58278751,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-674,U/N Reef (21-674),151.9261627,-21.80414963,6.37104845,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-676,U/N Reef (21-676),151.9600678,-21.88318062,8.75457764,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-678,U/N Reef (21-678),151.9721222,-21.88482475,23.37623024,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-679,U/N Reef (21-679),151.9871368,-21.91567039,44.23115921,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-680,U/N Reef (21-680),152.0053864,-21.69825745,7.35598946,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-681,U/N Reef (21-681),152.0188446,-21.69502258,9.36783981,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-682,U/N Reef (21-682),152.0212555,-21.67606735,15.04341602,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-683,U/N Reef (21-683),152.0216675,-21.69340134,11.55268764,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-684,U/N Reef (21-684),152.0250702,-21.68602943,14.13391018,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-685,U/N Reef (21-685),152.0275116,-21.67679596,11.59679413,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
21-373,Reef Islet Reef (21-373),149.5993958,-21.95823097,86.11016083,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-816,U/N Reef (22-816),152.4739685,-22.17310524,62.77010727,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-817,U/N Reef (22-817),152.4972839,-22.23873711,183.1306763,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-818,U/N Reef (22-818),152.5359039,-22.19950676,5.90899324,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-819,U/N Reef (22-819),152.5414124,-22.21436882,11.41484356,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-820,U/N Reef (22-820),152.553421,-22.2181778,13.91634941,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-822,U/N Reef (22-822),152.570282,-22.2753582,240.4745636,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
23-059a,Curtis Island Reef (No 1) (23-059a),151.0203095,-23.45039749,25.03718376,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-828,U/N Reef (22-828),152.2870178,-22.00428391,26.30177498,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-829,U/N Reef (22-829),152.2992554,-22.07191658,44.80595398,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-830,U/N Reef (22-830),152.3139343,-22.12415504,87.19954681,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-831,U/N Reef (22-831),152.3475189,-22.13559914,90.96759796,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-832,U/N Reef (22-832),152.332489,-22.08049202,79.80053711,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-833,U/N Reef (22-833),152.3692474,-22.12428284,9.09978104,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-834,U/N Reef (22-834),152.3747711,-22.06201363,409.8578796,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-835,U/N Reef (22-835),152.3763123,-22.09375,12.87411404,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-836,U/N Reef (22-836),152.4029999,-22.05840492,12.46381283,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-837,U/N Reef (22-837),152.4098053,-22.05709076,5.82530117,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-838,U/N Reef (22-838),152.4006805,-22.13669395,93.86546326,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-100,U/N Reef (22-100),152.5031281,-22.299366,400.0151978,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-839,U/N Reef (22-839),152.4784851,-22.05398941,264.3259277,Not Actioned,No Outbreak,NA,,,General Use,Mackay/Capricorn Management Area
22-846,U/N Reef (22-846),152.5716095,-22.11337662,7.32885742,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
23-061f,Facing Island Reef (No 6) (23-061f),151.378479,-23.87968254,66.81314087,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
23-065a,East Banks (East) (23-065a),151.3934326,-23.90062332,24.52169228,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
23-065b,East Banks (West) (23-065b),151.4152679,-23.89655304,29.29575348,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
23-011,Bluff Rock Reef (23-011),150.8041992,-23.17276382,4.9346981,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-138,U/N Reef (22-138),152.5608368,-22.25679016,280.5170898,Not Actioned,Severe,NA,,,General Use,Mackay/Capricorn Management Area
23-087,U/N Reef (23-087),151.5954437,-23.42732811,255.2062531,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
23-089,U/N Reef (23-089),152.0871735,-23.6794548,108.99897,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
22-146a,Twins Reef (West) (22-146a),152.5445404,-22.3670311,731.8108521,Not Actioned,Severe,NA,,,General Use,Mackay/Capricorn Management Area
23-037,Ship Rock Reef (23-037),151.1835938,-23.40786171,11.25544739,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
23-038,Fairway Rock Reef (23-038),151.168869,-23.41720963,20.53172874,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
23-039,Timandra Bank (23-039),151.0245361,-23.4292984,100.1749497,Not Actioned,No Data,NA,,,General Use,Mackay/Capricorn Management Area
10-331,Harrington Shoal (10-331),142.7106018,-10.79659367,110.4408188,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-334,Four Fathom Patches (10-334),142.687088,-10.81985474,168.3480072,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-322,North Brother Reef (10-322),142.673172,-10.70076275,11.9050169,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-401,U/N Reef (10-401),143.800766,-10.80318642,117.5637665,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-405,U/N Reef (10-405),143.7580566,-10.84616756,431.0622253,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-348,U/N Reef (10-348),143.2521515,-10.68365002,145.6574249,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-354,U/N Reef (10-354),143.3717804,-10.75227928,50.25365448,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-359,U/N Reef (10-359),143.4595795,-10.94054508,404.4966736,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-363,U/N Reef (10-363),143.2401581,-10.89503193,94.74962616,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-366,U/N Reef (10-366),143.2897644,-10.90393257,43.98457336,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-369,U/N Reef (10-369),143.2959137,-10.93176079,162.5070038,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-370,U/N Reef (10-370),143.2182922,-10.93246841,54.95698547,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-374,U/N Reef (10-374),143.3598328,-10.93915176,387.1844482,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-375a,U/N Reef (10-375a),143.3997345,-10.96371174,250.9828491,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-375b,U/N Reef (10-375b),143.4256134,-10.9675951,288.275116,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-393,U/N Reef (10-393),143.7442932,-10.74233627,1915.88623,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-395,U/N Reef (10-395),143.6908569,-10.78934574,438.5149841,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-396,U/N Reef (10-396),143.7166138,-10.77029133,252.6395416,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-397,U/N Reef (10-397),143.8437653,-10.76665306,73.80988312,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-427,U/N Reef (10-427),143.5114441,-10.94451904,999.1536255,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-438,U/N Reef (10-438),143.5537567,-10.93063068,45.57192993,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-439,U/N Reef (10-439),143.6293793,-10.97612762,4994.658691,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-440,U/N Reef (10-440),143.7125397,-10.94218445,1449.205566,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-325,U/N Reef (11-325),143.7671814,-11.01291656,2238.38208,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-442,U/N Reef (10-442),143.7783661,-10.98402596,125.7351837,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-409,U/N Reef (10-409),143.7111816,-10.85936832,196.3065491,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-421,U/N Reef (10-421),143.3648987,-10.99041271,56.26845169,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-422,U/N Reef (10-422),143.2948914,-10.98697853,48.59794617,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
10-424,U/N Reef (10-424),143.7573395,-10.89969254,1838.659668,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-017,U/N Reef (11-017),143.3335266,-11.02789688,673.1484375,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-018,U/N Reef (11-018),143.3564301,-11.0323143,254.3830872,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-020,U/N Reef (11-020),143.3795166,-11.03877735,133.0770874,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-021,U/N Reef (11-021),143.3709564,-11.05878925,65.32951355,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-022,U/N Reef (11-022),143.4676361,-11.04762936,2761.109375,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-023,U/N Reef (11-023),143.4022369,-11.07457256,223.7337341,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-024,U/N Reef (11-024),143.319809,-11.07910061,1523.565674,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-028,U/N Reef (11-028),143.4940643,-11.10666275,494.7698364,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-030,U/N Reef (11-030),143.4412689,-11.1438036,4085.782471,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-031,U/N Reef (11-031),143.2229157,-11.1421051,982.2349243,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-032,U/N Reef (11-032),143.4215088,-11.1607399,473.2532654,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-033a,U/N Reef (11-033a),143.3933106,-11.184021,746.0965576,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-033b,U/N Reef (11-033b),143.393692,-11.20446301,166.9088135,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-041a,U/N Reef (11-041a),143.034195,-11.28863144,29.00727654,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-041b,U/N Reef (11-041b),143.0461884,-11.28736115,55.05045319,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-043,Onslow Reef (11-043),143.2812958,-11.29741383,42.59699249,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-044,Wilds Shoal (11-044),143.3693543,-11.27690411,5918.687988,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-045,U/N Reef (11-045),143.485199,-11.27064514,1036.706543,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-071,U/N Reef (11-071),143.5427704,-11.25432873,5118.083984,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-063a,U/N Reef (11-063a),143.4991913,-10.97768879,1089.974976,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-063b,U/N Reef (11-063b),143.589386,-11.01596832,2381.373291,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-064,U/N Reef (11-064),143.6618042,-11.09492207,8509.617188,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-065,U/N Reef (11-065),143.584259,-11.15118408,989.8891602,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-066,U/N Reef (11-066),143.6946564,-11.15713024,225.5066834,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-067,U/N Reef (11-067),143.53479,-11.14823914,980.1292725,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-068,U/N Reef (11-068),143.588913,-11.20730495,1060.822754,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-069,U/N Reef (11-069),143.7147827,-11.19242096,5234.488281,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-170,Chimmo Shoal (11-170),143.2461243,-11.80407715,17.46280479,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-180,Paluma Shoal (11-180),143.3105011,-11.920434,12.69141197,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-168,Fairway Reef (11-168),143.2433014,-11.75084782,0.09709823,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-183,Outer Reef (11-183),143.2420044,-11.94246387,8.51262569,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-253,U/N Reef (11-253),143.4427338,-11.17924309,45.83416748,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-254,U/N Reef (11-254),143.459259,-11.10819817,123.4422531,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-271,U/N Reef (11-271),143.8102417,-11.19155407,109.628418,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-277,U/N Reef (11-277),143.8762512,-11.18171787,116.4581604,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-315,U/N Reef (11-315),143.2620697,-11.05757904,63.2183609,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-316,U/N Reef (11-316),143.5395966,-11.0134201,34.47275162,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-317,U/N Reef (11-317),143.6689758,-11.04191494,140.4389038,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-318,U/N Reef (11-318),143.6851654,-11.03679371,7.35742092,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
11-319,U/N Reef (11-319),143.6924133,-11.00459862,8.74027729,Not Actioned,No Data,NA,,,General Use,Far Northern Management Area
